transaction_id,n_tests_triggered,tests_triggered,reasons,ml_anomaly_score,ml_flag,risk_score,risk_level,date,time,department,account,vendor,amount,entry_type,posted_by,description,day_of_week,is_weekend,hour,month,day
JE106821,2.0,"off_hours_weekend, statistical_outlier",Posted on weekend or outside business hours | Statistical outlier for account 'Marketing Spend' (IQR method),0.501,anomaly,0.6505,Medium,2025-02-07,00:18:57,IT,Marketing Spend,"Mcclain, Miller and Henderson",40612.2,Credit,Vanessa Patel,Redefine rich initiatives,Friday,False,0,2,7
JE105809,1.0,statistical_outlier,Statistical outlier for account 'Office Supplies' (IQR method),0.4956,anomaly,0.6478,Medium,2025-12-05,20:01:54,HR,Office Supplies,Gray-Mayo,57949.04,Debit,Dana Kennedy,Generate value-added initiatives,Friday,False,20,12,5
JE100180,2.0,"off_hours_weekend, statistical_outlier",Posted on weekend or outside business hours | Statistical outlier for account 'Office Supplies' (IQR method),0.4945,anomaly,0.6472,Medium,2025-07-22,22:03:00,HR,Office Supplies,"Mcclure, Ward and Lee",58447.84,Debit,Angela Morton,Extend open-source convergence,Tuesday,False,22,7,22
JE103718,1.0,statistical_outlier,Statistical outlier for account 'Accounts Receivable' (IQR method),0.4934,anomaly,0.6467,Medium,2025-02-19,14:11:40,HR,Accounts Receivable,Dudley Group,47560.77,Credit,Miranda Khan,Reinvent clicks-and-mortar communities,Wednesday,False,14,2,19
JE100126,1.0,statistical_outlier,Statistical outlier for account 'Inventory' (IQR method),0.4896,anomaly,0.6448,Medium,2025-09-05,10:35:48,IT,Inventory,"Snyder, Campos and Callahan",104645.23,Credit,Matthew Arroyo,E-enable plug-and-play channels,Friday,False,10,9,5
JE103381,1.0,statistical_outlier,Statistical outlier for account 'Payroll' (IQR method),0.4889,anomaly,0.6444,Medium,2025-08-25,10:25:58,IT,Payroll,"Reid, Ferguson and Sanchez",132845.99,Debit,Julian Chapman,Iterate strategic content,Monday,False,10,8,25
JE105536,1.0,statistical_outlier,Statistical outlier for account 'Accounts Payable' (IQR method),0.4877,anomaly,0.6438,Medium,2025-05-12,16:49:48,Marketing,Accounts Payable,Wilkerson-Day,52378.72,Credit,Cynthia Allen,Innovate customized synergies,Monday,False,16,5,12
JE108031,2.0,"round_number, statistical_outlier",Round-number amount | Statistical outlier for account 'Marketing Spend' (IQR method),0.4854,anomaly,0.6427,Medium,2025-11-12,12:44:23,Operations,Marketing Spend,Smith-Bowen,250000.0,Debit,Angela Dennis,Manual adjustment entry,Wednesday,False,12,11,12
JE105797,1.0,statistical_outlier,Statistical outlier for account 'Accounts Payable' (IQR method),0.4852,anomaly,0.6426,Medium,2025-05-01,09:02:28,IT,Accounts Payable,Baker and Sons,70611.99,Credit,Nicholas Mcbride,Strategize interactive channels,Thursday,False,9,5,1
JE103496,1.0,statistical_outlier,Statistical outlier for account 'Utilities' (IQR method),0.4847,anomaly,0.6424,Medium,2025-05-19,10:49:53,Operations,Utilities,Dudley Group,39473.41,Credit,Troy Nielsen,Expedite front-end eyeballs,Monday,False,10,5,19
JE107984,1.0,statistical_outlier,Statistical outlier for account 'Travel & Expense' (IQR method),0.4784,anomaly,0.6392,Medium,2025-11-20,10:00:39,Sales,Travel & Expense,Dudley Group,38578.29,Debit,Cynthia Allen,Transition transparent applications,Thursday,False,10,11,20
JE107376,2.0,"off_hours_weekend, statistical_outlier",Posted on weekend or outside business hours | Statistical outlier for account 'Travel & Expense' (IQR method),0.4785,anomaly,0.6392,Medium,2025-12-24,21:26:35,Sales,Travel & Expense,Perez Inc,40214.29,Credit,Nicholas Mcbride,Productize strategic web services,Wednesday,False,21,12,24
JE101380,1.0,statistical_outlier,Statistical outlier for account 'Payroll' (IQR method),0.4775,anomaly,0.6388,Medium,2025-11-14,16:08:28,Marketing,Payroll,"Romero, Gonzalez and Brooks",112130.95,Credit,David Brown,Disintermediate robust architectures,Friday,False,16,11,14
JE102575,1.0,statistical_outlier,Statistical outlier for account 'Consulting Fees' (IQR method),0.4765,anomaly,0.6382,Medium,2025-12-17,09:29:57,Sales,Consulting Fees,Morales-Jones,222458.62,Credit,Tanya Campos,Benchmark cross-media convergence,Wednesday,False,9,12,17
JE100763,2.0,"off_hours_weekend, statistical_outlier",Posted on weekend or outside business hours | Statistical outlier for account 'Accounts Receivable' (IQR method),0.4727,anomaly,0.6364,Medium,2025-03-03,02:40:50,Finance,Accounts Receivable,"Mcclure, Ward and Lee",53951.88,Credit,Michael Brown,Cultivate enterprise architectures,Monday,False,2,3,3
JE106892,1.0,statistical_outlier,Statistical outlier for account 'Inventory' (IQR method),0.4729,anomaly,0.6364,Medium,2025-05-02,14:20:00,Finance,Inventory,"Mcclure, Ward and Lee",204358.47,Debit,Vanessa Patel,Iterate proactive portals,Friday,False,14,5,2
JE100210,1.0,statistical_outlier,Statistical outlier for account 'Accounts Receivable' (IQR method),0.4681,anomaly,0.634,Medium,2025-02-24,14:33:54,HR,Accounts Receivable,"Gardner, Robinson and Lawrence",102967.76,Debit,Tanya Campos,Incentivize virtual schemas,Monday,False,14,2,24
JE101767,1.0,statistical_outlier,Statistical outlier for account 'Accounts Receivable' (IQR method),0.4677,anomaly,0.6338,Medium,2025-10-29,10:12:35,IT,Accounts Receivable,Galloway-Wyatt,44412.53,Credit,Brandon Hopkins,Deliver holistic systems,Wednesday,False,10,10,29
JE108034,2.0,"round_number, statistical_outlier",Round-number amount | Statistical outlier for account 'Accounts Payable' (IQR method),0.4669,anomaly,0.6335,Medium,2025-02-18,13:26:11,HR,Accounts Payable,"Hoffman, Baker and Richards",250000.0,Credit,Matthew Arroyo,Manual adjustment entry,Tuesday,False,13,2,18
JE100848,1.0,statistical_outlier,Statistical outlier for account 'Accounts Payable' (IQR method),0.4634,anomaly,0.6317,Medium,2025-01-20,14:31:41,IT,Accounts Payable,"Romero, Gonzalez and Brooks",51197.99,Debit,Joseph Obrien,Monetize strategic experiences,Monday,False,14,1,20
JE100881,1.0,statistical_outlier,Statistical outlier for account 'Travel & Expense' (IQR method),0.4632,anomaly,0.6316,Medium,2025-08-27,13:23:23,Finance,Travel & Expense,Rodriguez-Graham,53064.94,Debit,Dana Kennedy,Evolve clicks-and-mortar content,Wednesday,False,13,8,27
JE107552,1.0,statistical_outlier,Statistical outlier for account 'Office Supplies' (IQR method),0.4623,anomaly,0.6312,Medium,2025-09-02,14:10:55,Procurement,Office Supplies,"Romero, Gonzalez and Brooks",39121.8,Debit,Jack Galloway,Enhance 24/365 schemas,Tuesday,False,14,9,2
JE100479,1.0,statistical_outlier,Statistical outlier for account 'Accounts Receivable' (IQR method),0.4623,anomaly,0.6312,Medium,2025-06-05,10:53:31,Operations,Accounts Receivable,Williams and Sons,69929.71,Debit,Michelle Ross,Monetize impactful channels,Thursday,False,10,6,5
JE100114,1.0,statistical_outlier,Statistical outlier for account 'Accounts Receivable' (IQR method),0.4622,anomaly,0.6311,Medium,2025-10-27,11:52:31,IT,Accounts Receivable,Perez Inc,51401.7,Credit,Jacqueline Lam,Scale b2c e-tailers,Monday,False,11,10,27
JE102974,1.0,statistical_outlier,Statistical outlier for account 'Consulting Fees' (IQR method),0.4621,anomaly,0.631,Medium,2025-06-30,08:01:41,Marketing,Consulting Fees,Morales-Jones,162062.58,Debit,Diana Washington,Generate global architectures,Monday,False,8,6,30
JE107512,1.0,statistical_outlier,Statistical outlier for account 'Inventory' (IQR method),0.4612,anomaly,0.6306,Medium,2025-07-28,08:01:24,Procurement,Inventory,"Reid, Ferguson and Sanchez",116485.5,Credit,Brandon Hopkins,Matrix intuitive info-mediaries,Monday,False,8,7,28
JE102896,1.0,statistical_outlier,Statistical outlier for account 'Rent' (IQR method),0.4611,anomaly,0.6306,Medium,2025-05-12,09:52:45,Procurement,Rent,"Mcclain, Miller and Henderson",854580.41,Debit,Jason Shields,Embrace rich e-business,Monday,False,9,5,12
JE105847,2.0,"statistical_outlier, month_end_late_hour_posting",Statistical outlier for account 'Payroll' (IQR method) | Month-end late-hour posting,0.4611,anomaly,0.6306,Medium,2025-08-28,18:03:08,Finance,Payroll,Doyle Ltd,194473.82,Debit,David Brown,Deliver bleeding-edge vortals,Thursday,False,18,8,28
JE107758,1.0,statistical_outlier,Statistical outlier for account 'Consulting Fees' (IQR method),0.4604,anomaly,0.6302,Medium,2025-10-28,07:50:48,Finance,Consulting Fees,"Romero, Gonzalez and Brooks",191169.98,Debit,David Brown,Target value-added roi,Tuesday,False,7,10,28
JE105607,1.0,duplicate,Duplicate vendor+amount+date combination,0.359,normal,0.6295,Medium,2025-04-14,11:50:12,Marketing,Payroll,Burton Ltd,23835.75,Credit,Brandon Hopkins,Envisioneer proactive web-readiness,Monday,False,11,4,14
JE108002,1.0,duplicate,Duplicate vendor+amount+date combination,0.359,normal,0.6295,Medium,2025-04-14,11:50:12,Marketing,Payroll,Burton Ltd,23835.75,Credit,Brandon Hopkins,Envisioneer proactive web-readiness,Monday,False,11,4,14
JE108021,2.0,"round_number, statistical_outlier",Round-number amount | Statistical outlier for account 'Travel & Expense' (IQR method),0.4582,anomaly,0.6291,Medium,2025-08-19,14:57:28,Procurement,Travel & Expense,"Gardner, Robinson and Lawrence",250000.0,Debit,Jack Galloway,Manual adjustment entry,Tuesday,False,14,8,19
JE102837,1.0,statistical_outlier,Statistical outlier for account 'Office Supplies' (IQR method),0.455,anomaly,0.6275,Medium,2025-11-26,15:01:07,IT,Office Supplies,Morales-Jones,38865.95,Debit,Linda Burns,Empower cutting-edge infrastructures,Wednesday,False,15,11,26
JE105272,1.0,statistical_outlier,Statistical outlier for account 'Payroll' (IQR method),0.4542,anomaly,0.6271,Medium,2025-08-04,12:41:47,IT,Payroll,"Snyder, Campos and Callahan",164123.14,Credit,Julian Chapman,Drive efficient networks,Monday,False,12,8,4
JE105722,1.0,statistical_outlier,Statistical outlier for account 'Rent' (IQR method),0.4537,anomaly,0.6268,Medium,2025-11-03,11:30:51,Sales,Rent,Morales-Jones,283885.02,Debit,Tanya Campos,Re-contextualize synergistic experiences,Monday,False,11,11,3
JE106973,1.0,statistical_outlier,Statistical outlier for account 'Accounts Payable' (IQR method),0.4532,anomaly,0.6266,Medium,2025-12-02,15:13:44,Operations,Accounts Payable,Dudley Group,39019.16,Debit,David Brown,Expedite distributed platforms,Tuesday,False,15,12,2
JE108035,2.0,"round_number, statistical_outlier",Round-number amount | Statistical outlier for account 'Rent' (IQR method),0.4515,anomaly,0.6258,Medium,2025-01-21,15:34:04,Marketing,Rent,"Guzman, Hoffman and Baldwin",500000.0,Credit,Dana Kennedy,Manual adjustment entry,Tuesday,False,15,1,21
JE105962,1.0,statistical_outlier,Statistical outlier for account 'Office Supplies' (IQR method),0.4502,anomaly,0.6251,Medium,2025-06-02,09:27:22,Procurement,Office Supplies,"Reid, Ferguson and Sanchez",42978.45,Credit,Corey Herrera,Exploit holistic methodologies,Monday,False,9,6,2
JE106486,1.0,statistical_outlier,Statistical outlier for account 'Inventory' (IQR method),0.4501,anomaly,0.625,Medium,2025-07-31,13:24:56,HR,Inventory,Doyle Ltd,122066.17,Credit,Angela Morton,Orchestrate ubiquitous partnerships,Thursday,False,13,7,31
JE107938,2.0,"off_hours_weekend, statistical_outlier",Posted on weekend or outside business hours | Statistical outlier for account 'Marketing Spend' (IQR method),0.4481,anomaly,0.624,Medium,2025-06-12,00:24:52,HR,Marketing Spend,Morales-Jones,50271.54,Debit,David Brown,Engineer wireless e-services,Thursday,False,0,6,12
JE108096,1.0,statistical_outlier,Statistical outlier for account 'Marketing Spend' (IQR method),0.446,anomaly,0.623,Medium,2025-04-17,12:08:10,Finance,Marketing Spend,"Henderson, Ramirez and Lewis",181771.88329415585,Credit,Dana Kennedy,Urgent one-off payment,Thursday,False,12,4,17
JE108044,2.0,"off_hours_weekend, statistical_outlier",Posted on weekend or outside business hours | Statistical outlier for account 'Marketing Spend' (IQR method),0.4457,anomaly,0.6228,Medium,2025-03-23,16:48:00,HR,Marketing Spend,"Ross, Robinson and Bright",51312.09,Debit,Andre Rivera,Off-hours entry,Sunday,True,16,3,23
JE100655,1.0,statistical_outlier,Statistical outlier for account 'Accounts Receivable' (IQR method),0.4449,anomaly,0.6225,Medium,2025-05-01,14:47:44,Sales,Accounts Receivable,Blair PLC,54311.18,Credit,Cynthia Allen,Generate cross-platform schemas,Thursday,False,14,5,1
JE101625,1.0,statistical_outlier,Statistical outlier for account 'Accounts Receivable' (IQR method),0.4434,anomaly,0.6217,Medium,2025-10-08,11:00:18,IT,Accounts Receivable,"Adams, Zuniga and Wong",38271.25,Credit,Miranda Khan,Disintermediate 24/7 web services,Wednesday,False,11,10,8
JE106849,1.0,statistical_outlier,Statistical outlier for account 'Rent' (IQR method),0.4431,anomaly,0.6216,Medium,2025-12-08,10:20:51,Procurement,Rent,"Adams, Zuniga and Wong",425155.77,Credit,Jack Galloway,Re-intermediate 24/365 synergies,Monday,False,10,12,8
JE106646,1.0,statistical_outlier,Statistical outlier for account 'Travel & Expense' (IQR method),0.4427,anomaly,0.6214,Medium,2025-11-07,20:34:02,Sales,Travel & Expense,"Dyer, Potter and Mack",36866.02,Credit,Dana Kennedy,Enable robust supply-chains,Friday,False,20,11,7
JE108026,2.0,"round_number, statistical_outlier",Round-number amount | Statistical outlier for account 'Accounts Payable' (IQR method),0.4419,anomaly,0.621,Medium,2025-10-22,16:14:43,Procurement,Accounts Payable,Rodriguez-Graham,100000.0,Debit,Michelle Ross,Manual adjustment entry,Wednesday,False,16,10,22
JE108049,2.0,"off_hours_weekend, statistical_outlier",Posted on weekend or outside business hours | Statistical outlier for account 'Accounts Payable' (IQR method),0.4414,anomaly,0.6207,Medium,2025-09-13,12:24:00,Operations,Accounts Payable,Gray-Mayo,58347.61,Debit,Angela Morton,Off-hours entry,Saturday,True,12,9,13
JE108016,3.0,"round_number, off_hours_weekend, statistical_outlier",Round-number amount | Posted on weekend or outside business hours | Statistical outlier for account 'Utilities' (IQR method),0.4399,anomaly,0.62,Medium,2025-06-20,23:32:13,Operations,Utilities,"Baker, Mason and White",50000.0,Debit,Joseph Obrien,Manual adjustment entry,Friday,False,23,6,20
JE102522,1.0,statistical_outlier,Statistical outlier for account 'Payroll' (IQR method),0.4381,anomaly,0.619,Medium,2025-09-30,09:34:56,Finance,Payroll,"Guzman, Hoffman and Baldwin",200195.02,Credit,Jason Shields,Extend plug-and-play e-services,Tuesday,False,9,9,30
JE106767,1.0,statistical_outlier,Statistical outlier for account 'Utilities' (IQR method),0.4378,anomaly,0.6189,Medium,2025-07-08,13:24:41,Sales,Utilities,Dudley Group,43634.3,Debit,Dana Kennedy,Mesh killer roi,Tuesday,False,13,7,8
JE105637,2.0,"off_hours_weekend, statistical_outlier",Posted on weekend or outside business hours | Statistical outlier for account 'Rent' (IQR method),0.4372,normal,0.6186,Medium,2025-07-14,01:42:07,Operations,Rent,"Henderson, Ramirez and Lewis",340307.02,Debit,Jacqueline Lam,Incentivize leading-edge experiences,Monday,False,1,7,14
JE101230,2.0,"off_hours_weekend, statistical_outlier",Posted on weekend or outside business hours | Statistical outlier for account 'Accounts Payable' (IQR method),0.4367,normal,0.6184,Medium,2025-06-16,01:23:55,Operations,Accounts Payable,Gray-Mayo,45300.21,Credit,Joseph Obrien,Brand frictionless metrics,Monday,False,1,6,16
JE106843,1.0,statistical_outlier,Statistical outlier for account 'Travel & Expense' (IQR method),0.4362,normal,0.6181,Medium,2025-12-04,13:30:03,Procurement,Travel & Expense,"Reid, Ferguson and Sanchez",38228.73,Credit,Jack Galloway,Revolutionize b2c experiences,Thursday,False,13,12,4
JE100285,1.0,statistical_outlier,Statistical outlier for account 'Office Supplies' (IQR method),0.4351,normal,0.6176,Medium,2025-06-23,15:36:43,Sales,Office Supplies,"Romero, Gonzalez and Brooks",43578.63,Credit,Michael Brown,Whiteboard front-end e-services,Monday,False,15,6,23
JE101497,1.0,statistical_outlier,Statistical outlier for account 'Inventory' (IQR method),0.4348,normal,0.6174,Medium,2025-01-01,08:56:07,Procurement,Inventory,Galloway-Wyatt,98111.04,Debit,Cynthia Allen,Transition customized platforms,Wednesday,False,8,1,1
JE102027,1.0,statistical_outlier,Statistical outlier for account 'Accounts Receivable' (IQR method),0.4329,normal,0.6165,Medium,2025-05-06,14:45:40,IT,Accounts Receivable,"Walter, Edwards and Rios",36903.48,Credit,Joseph Obrien,Brand wireless paradigms,Tuesday,False,14,5,6
JE101650,1.0,statistical_outlier,Statistical outlier for account 'Marketing Spend' (IQR method),0.4308,normal,0.6154,Medium,2025-06-12,16:10:57,Finance,Marketing Spend,Morales-Jones,54752.99,Debit,Nicholas Mcbride,Deliver 24/7 infrastructures,Thursday,False,16,6,12
JE101454,1.0,statistical_outlier,Statistical outlier for account 'Rent' (IQR method),0.4301,normal,0.615,Medium,2025-08-20,16:32:12,Sales,Rent,"Guzman, Hoffman and Baldwin",440686.31,Credit,Michael Brown,Repurpose ubiquitous supply-chains,Wednesday,False,16,8,20
